survey_id	zone	node_id	sequence	x	z	y	event	label	neighbors	source	confidence
20260712-170700-z102	102	1787	1787	325.590	-460.579	23.640	point		1786,1788	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1788	1788	322.709	-461.672	23.285	point		1787,1789	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1789	1789	320.734	-462.421	23.191	point		1788,1790	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1790	1790	317.830	-463.523	23.053	point		1789,1791	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1791	1791	315.906	-464.253	23.278	point		1790,1792	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1792	1792	313.032	-465.343	23.297	point		1791,1793	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1793	1793	311.111	-466.072	23.539	point		1792,1794	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1794	1794	308.229	-467.165	23.043	point		1793,1795	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1795	1795	306.122	-467.965	23.319	point		1794,1796	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1796	1796	303.237	-469.059	23.567	point		1795,1797	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1797	1797	301.343	-469.778	23.766	point		1796,1798	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1798	1798	298.591	-470.822	23.875	point		1797,1799	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1799	1799	296.694	-471.542	23.522	point		1798,1800	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1800	1800	293.809	-472.631	23.156	point		1799,1801	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1801	1801	291.460	-473.465	23.046	point		1800,1802	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1802	1802	289.490	-474.046	23.109	point		1801,1803	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1803	1803	286.344	-474.761	23.355	point		1802,1804	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1804	1804	284.324	-475.141	23.622	point		1803,1805	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1805	1805	281.279	-475.661	23.727	point		1804,1806	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1806	1806	279.245	-475.987	23.742	point		1805,1807	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1807	1807	277.358	-476.280	23.762	point		1806,1808	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1808	1808	273.933	-476.864	23.661	point		1807,1809	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1809	1809	271.792	-477.430	23.476	point		1808,1810	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1810	1810	268.739	-478.590	23.086	point		1809,1811	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1811	1811	266.681	-479.497	23.000	point		1810,1812	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1812	1812	264.691	-480.509	23.000	point		1811,1813	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1813	1813	261.904	-482.016	23.245	point		1812,1814	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1814	1814	259.951	-483.091	23.342	point		1813,1815	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1815	1815	258.006	-484.168	23.184	point		1814,1816	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1816	1816	255.309	-485.665	23.143	point		1815,1817	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1817	1817	253.475	-486.586	23.126	point		1816,1818	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1818	1818	250.311	-487.820	23.398	point		1817,1819	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1819	1819	248.363	-488.467	23.530	point		1818,1820	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1820	1820	245.989	-489.199	23.579	point		1819,1821	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1821	1821	243.923	-490.020	23.490	point		1820,1822	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1822	1822	241.126	-491.327	23.078	point		1821,1823	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1823	1823	239.076	-492.189	22.970	point		1822,1824	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1824	1824	236.021	-493.162	23.137	point		1823,1825	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1825	1825	233.950	-493.702	23.735	point		1824,1826	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1826	1826	230.940	-494.429	24.525	point		1825,1827	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1827	1827	228.959	-494.889	24.875	point		1826,1828	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1828	1828	226.718	-495.402	25.263	point		1827,1829	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1829	1829	223.867	-496.050	26.206	point		1828,1830	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1830	1830	221.902	-496.496	26.863	point		1829,1831	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1831	1831	218.764	-497.205	27.426	point		1830,1832	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1832	1832	215.772	-497.882	27.963	point		1831,1833	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1833	1833	213.907	-498.304	28.854	point		1832,1834	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1834	1834	210.987	-498.965	29.882	point		1833,1835	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1835	1835	209.022	-499.409	30.324	point		1834,1836	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1836	1836	206.026	-500.087	30.960	point		1835,1837	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1837	1837	204.011	-500.543	31.247	point		1836,1838	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1838	1838	200.941	-501.247	31.338	point		1837,1839	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1839	1839	198.958	-501.780	31.271	point		1838,1840	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1840	1840	196.044	-502.718	31.425	point		1839,1841	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1841	1841	194.105	-503.407	31.604	point		1840,1842	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1842	1842	191.260	-504.584	31.674	point		1841,1843	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1843	1843	188.713	-505.997	31.629	point		1842,1844	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1844	1844	186.666	-507.360	31.645	point		1843,1845	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1845	1845	184.220	-509.244	31.489	point		1844,1846	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1846	1846	182.841	-510.758	31.356	point		1845,1847	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1847	1847	181.489	-513.529	31.264	point		1846,1848	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1848	1848	180.976	-515.531	31.277	point		1847,1849	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1849	1849	180.614	-518.598	31.417	point		1848,1850	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1850	1850	180.489	-521.050	31.432	point		1849,1851	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1851	1851	180.421	-523.278	31.478	point		1850,1852	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1852	1852	180.350	-526.338	31.709	point		1851,1853	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1853	1853	180.307	-528.399	31.909	point		1852,1854	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1854	1854	180.240	-531.667	31.752	point		1853,1855	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1855	1855	180.184	-534.409	31.675	point		1854,1856	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1856	1856	180.135	-536.833	31.600	point		1855,1857	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1857	1857	180.073	-539.926	31.642	point		1856,1858	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1858	1858	180.031	-541.966	31.672	point		1857,1859	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1859	1859	179.969	-545.032	31.837	point		1858,1860	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1860	1860	179.928	-547.062	32.102	point		1859,1861	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1861	1861	179.856	-550.149	32.120	point		1860,1862	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1862	1862	179.729	-552.570	31.937	point		1861,1863	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1863	1863	179.503	-555.625	31.468	point		1862,1864	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1864	1864	179.378	-557.681	31.416	point		1863,1865	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1865	1865	178.792	-560.709	31.342	point		1864,1866	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1866	1866	178.076	-562.830	31.313	point		1865,1867	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1867	1867	177.022	-565.552	31.225	point		1866,1868	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1868	1868	176.150	-567.686	31.260	point		1867,1869	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1869	1869	175.096	-569.626	31.415	point		1868,1870	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1870	1870	173.330	-572.341	31.670	point		1869,1871	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1871	1871	172.260	-573.497	31.616	point		1870,1872	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1872	1872	169.705	-575.526	31.603	point		1871,1873	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1873	1873	167.905	-576.842	31.655	point		1872,1874	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1874	1874	165.543	-578.282	31.592	point		1873,1875	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1875	1875	163.809	-578.806	31.404	point		1874,1876	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1876	1876	160.802	-579.674	31.453	point		1875,1877	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1877	1877	158.921	-580.507	31.430	point		1876,1878	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1878	1878	156.283	-581.872	31.405	point		1877,1879	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1879	1879	154.441	-583.100	31.354	point		1878,1880	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1880	1880	152.177	-584.839	31.416	point		1879,1881	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1881	1881	150.576	-586.115	31.518	point		1880,1882	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1882	1882	148.173	-588.042	31.068	point		1881,1883	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1883	1883	146.623	-589.382	31.194	point		1882,1884	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1884	1884	144.425	-591.756	31.448	point		1883,1885	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1885	1885	143.105	-593.298	31.679	point		1884,1886	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1886	1886	141.138	-595.495	32.107	point		1885,1887	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1887	1887	139.714	-596.948	32.398	point		1886,1888	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1888	1888	137.471	-599.034	32.677	point		1887,1889	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1889	1889	135.938	-600.404	32.790	point		1888,1890	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1890	1890	133.631	-602.455	32.559	point		1889,1891	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1891	1891	131.461	-604.381	32.331	point		1890,1892	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1892	1892	129.748	-605.901	32.097	point		1891,1893	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1893	1893	127.448	-607.942	31.859	point		1892,1894	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1894	1894	125.783	-609.418	32.016	point		1893,1895	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1895	1895	124.254	-610.775	32.289	point		1894,1896	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1896	1896	121.954	-612.816	32.477	point		1895,1897	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1897	1897	119.780	-614.743	32.655	point		1896,1898	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1898	1898	117.988	-616.334	32.423	point		1897,1899	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1899	1899	115.688	-618.373	32.043	point		1898,1900	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1900	1900	114.222	-619.673	31.423	point		1899,1901	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1901	1901	111.951	-621.688	30.920	point		1900,1902	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1902	1902	110.475	-623.027	31.309	point		1901,1903	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1903	1903	108.374	-625.209	31.976	point		1902,1904	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1904	1904	106.875	-627.064	32.272	point		1903,1905	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1905	1905	105.020	-629.502	32.617	point		1904,1906	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1906	1906	103.786	-631.143	32.471	point		1905,1907	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1907	1907	101.951	-633.587	32.858	point		1906,1908	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1908	1908	100.721	-635.227	32.966	point		1907,1909	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1909	1909	98.871	-637.693	32.943	point		1908,1910	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1910	1910	97.408	-639.645	32.869	point		1909,1911	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1911	1911	95.564	-642.102	32.752	point		1910,1912	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1912	1912	94.343	-643.730	32.630	point		1911,1913	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1913	1913	92.538	-646.136	31.783	point		1912,1914	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1914	1914	91.311	-647.771	31.336	point		1913,1915	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1915	1915	89.450	-650.253	31.589	point		1914,1916	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1916	1916	88.005	-652.180	31.736	point		1915,1917	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1917	1917	86.277	-654.682	32.119	point		1916,1918	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	1918	1918	85.297	-656.451	32.348	point		1917,1919	live-route-recording-20260712-170700-z102	proven
